gene,embryo,channel,source_type,sigma_dog,threshold_dog,min_intensity,max_intensity,final_detections,full_path
Blimp1,Blimp1_6_HB-Airyscan Processing-375-Channel Alignment (Extended)-380,CH2_555nm,combined_file,1.5,0.007551,0.0,27253.0,4199,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_6_HB-Airyscan Processing-375-Channel Alignment (Extended)-380_RSFISH_LOG.txt
Blimp1,Blimp1_6_HB-Airyscan Processing-375-Channel Alignment (Extended)-380,CH3_488nm,combined_file,1.5,0.02012,0.0,22488.0,20,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_6_HB-Airyscan Processing-375-Channel Alignment (Extended)-380_RSFISH_LOG.txt
Blimp1,Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381,CH1_633nm,combined_file,1.5,0.007506,0.0,4380.0,74349,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381_RSFISH_LOG.txt
Blimp1,Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381,CH2_555nm,combined_file,1.5,0.007551,0.0,14123.0,28699,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381_RSFISH_LOG.txt
Blimp1,Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381,CH3_488nm,combined_file,1.5,0.02012,0.0,12160.0,761,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_7_HB-Airyscan Processing-376-Channel Alignment (Extended)-381_RSFISH_LOG.txt
Blimp1,Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385,CH1_633nm,combined_file,1.5,0.007506,0.0,4355.0,31192,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385_RSFISH_LOG.txt
Blimp1,Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385,CH2_555nm,combined_file,1.5,0.007551,0.0,12771.0,37608,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385_RSFISH_LOG.txt
Blimp1,Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385,CH3_488nm,combined_file,1.5,0.02012,0.0,7110.0,875,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_8_HR-Airyscan Processing-384-Channel Alignment (Extended)-385_RSFISH_LOG.txt
Blimp1,Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382,CH1_633nm,combined_file,1.5,0.007506,0.0,42573.0,133,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382_RSFISH_LOG.txt
Blimp1,Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382,CH2_555nm,combined_file,1.5,0.007551,0.0,50702.0,1607,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382_RSFISH_LOG.txt
Blimp1,Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382,CH3_488nm,combined_file,1.5,0.02012,0.0,7576.0,1056,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Blimp1_9_HB-Airyscan Processing-377-Channel Alignment (Extended)-382_RSFISH_LOG.txt
Blimp1,blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396,CH1_633nm,combined_file,1.8,0.007586,0.0,11825.0,767,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396_RSFISH_LOG.txt
Blimp1,blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396,CH2_555nm,combined_file,1.8,0.007551,0.0,24096.0,26741,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396_RSFISH_LOG.txt
Blimp1,blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396,CH3_488nm,combined_file,1.8,0.01073,0.0,6342.0,526791,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\blimp1_13_hb-Airyscan Processing-390-Channel Alignment (Extended)-396_RSFISH_LOG.txt
CTCF,CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136,CH1_633nm,combined_file,1.8,0.01001,0.0,14441.0,703,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136_RSFISH_LOG.txt
CTCF,CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136,CH2_555nm,combined_file,1.8,0.01001,0.0,46499.0,1103,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136_RSFISH_LOG.txt
CTCF,CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136,CH3_488nm,combined_file,1.8,0.01573,0.0,7448.0,2913,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_10_HU-Airyscan Processing-125-Channel Alignment (Extended)-136_RSFISH_LOG.txt
CTCF,CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142,CH1_633nm,per_channel_file,1.8,0.002786,0.0,20473.0,2992,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142,CH2_555nm,combined_file,1.8,0.01001,0.0,29472.0,1490,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142_RSFISH_LOG.txt
CTCF,CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142,CH3_488nm,combined_file,1.8,0.01573,0.0,7726.0,1041,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_11_HD-Airyscan Processing-141-Channel Alignment (Extended)-142_RSFISH_LOG.txt
CTCF,CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137,CH1_633nm,combined_file,1.8,0.01001,0.0,10595.0,1602,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137_RSFISH_LOG.txt
CTCF,CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137,CH2_555nm,combined_file,1.8,0.01001,0.0,33798.0,2536,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137_RSFISH_LOG.txt
CTCF,CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137,CH3_488nm,combined_file,1.8,0.01573,0.0,7449.0,2209,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_12_HR-Airyscan Processing-127-Channel Alignment (Extended)-137_RSFISH_LOG.txt
CTCF,CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138,CH1_633nm,per_channel_file,1.8,0.002786,0.0,17286.0,33223,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138,CH2_555nm,combined_file,1.8,0.01001,0.0,38214.0,1680,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138_RSFISH_LOG.txt
CTCF,CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138,CH3_488nm,combined_file,1.8,0.01573,0.0,6999.0,26558,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_13_HR-Airyscan Processing-129-Channel Alignment (Extended)-138_RSFISH_LOG.txt
CTCF,CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139,CH1_633nm,combined_file,1.8,0.01001,0.0,16715.0,516,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139_RSFISH_LOG.txt
CTCF,CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139,CH2_555nm,combined_file,1.8,0.01001,0.0,34251.0,2772,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139_RSFISH_LOG.txt
CTCF,CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139,CH3_488nm,combined_file,1.8,0.01573,0.0,7608.0,15713,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_14_HL-Airyscan Processing-130-Channel Alignment (Extended)-139_RSFISH_LOG.txt
CTCF,CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140,CH1_633nm,per_channel_file,1.8,0.002786,0.0,21944.0,4844,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140,CH2_555nm,combined_file,1.8,0.01001,0.0,38410.0,2004,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140_RSFISH_LOG.txt
CTCF,CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140,CH3_488nm,combined_file,1.8,0.01573,0.0,10590.0,5787,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_15_HL-Airyscan Processing-131-Channel Alignment (Extended)-140_RSFISH_LOG.txt
CTCF,CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119,CH1_633nm,combined_file,1.8,0.01001,0.0,7478.0,2244,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119_RSFISH_LOG.txt
CTCF,CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119,CH2_555nm,combined_file,1.8,0.01001,0.0,48575.0,724,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119_RSFISH_LOG.txt
CTCF,CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119,CH3_488nm,combined_file,1.8,0.01573,0.0,6563.0,3090,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_1_HR-Airyscan Processing-114-Channel Alignment (Extended)-119_RSFISH_LOG.txt
CTCF,CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118,CH1_633nm,per_channel_file,1.8,0.002786,0.0,19034.0,6798,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118,CH2_555nm,combined_file,1.8,0.01001,0.0,41084.0,1199,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118_RSFISH_LOG.txt
CTCF,CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118,CH3_488nm,combined_file,1.8,0.01573,0.0,6978.0,1351,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_2_HB-Airyscan Processing-113-Channel Alignment (Extended)-118_RSFISH_LOG.txt
CTCF,CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117,CH1_633nm,per_channel_file,1.8,0.002786,0.0,65535.0,1177,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117,CH2_555nm,combined_file,1.8,0.01001,0.0,65533.0,1468,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117_RSFISH_LOG.txt
CTCF,CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117,CH3_488nm,combined_file,1.8,0.01573,0.0,15134.0,1450,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_3_HD-Airyscan Processing-112-Channel Alignment (Extended)-117_RSFISH_LOG.txt
CTCF,CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116,CH1_633nm,per_channel_file,1.8,0.002786,0.0,22082.0,6956,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116,CH2_555nm,combined_file,1.8,0.01001,0.0,44092.0,856,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116_RSFISH_LOG.txt
CTCF,CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116,CH3_488nm,combined_file,1.8,0.01573,0.0,6617.0,2196,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_5_HU-Airyscan Processing-111-Channel Alignment (Extended)-116_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115,CH1_633nm,per_channel_file,1.8,0.002786,0.0,19762.0,1859,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115,CH2_555nm,combined_file,1.8,0.01001,0.0,41194.0,865,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115,CH3_488nm,combined_file,1.8,0.01573,0.0,7280.0,927,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-110-Channel Alignment (Extended)-115_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132,CH1_633nm,per_channel_file,1.8,0.002786,0.0,19762.0,1859,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132,CH2_555nm,combined_file,1.8,0.01001,0.0,41194.0,865,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132_RSFISH_LOG.txt
CTCF,CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132,CH3_488nm,combined_file,1.8,0.01573,0.0,7280.0,927,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_6_HD-Airyscan Processing-120-Channel Alignment (Extended)-132_RSFISH_LOG.txt
CTCF,CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133,CH1_633nm,combined_file,1.8,0.01001,0.0,5529.0,2590,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133_RSFISH_LOG.txt
CTCF,CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133,CH2_555nm,combined_file,1.8,0.01001,0.0,34994.0,1780,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133_RSFISH_LOG.txt
CTCF,CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133,CH3_488nm,combined_file,1.8,0.01573,0.0,8651.0,1634,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_7_RH-Airyscan Processing-121-Channel Alignment (Extended)-133_RSFISH_LOG.txt
CTCF,CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134,CH1_633nm,combined_file,1.8,0.01001,0.0,7149.0,2157,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134_RSFISH_LOG.txt
CTCF,CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134,CH2_555nm,combined_file,1.8,0.01001,0.0,28515.0,2591,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134_RSFISH_LOG.txt
CTCF,CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134,CH3_488nm,combined_file,1.8,0.01573,0.0,9724.0,1288,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_8_LH-Airyscan Processing-122-Channel Alignment (Extended)-134_RSFISH_LOG.txt
CTCF,CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135,CH1_633nm,per_channel_file,1.8,0.002786,0.0,23990.0,1702,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135_CH1_633nm_RSFISH_LOG.txt
CTCF,CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135,CH2_555nm,combined_file,1.8,0.01001,0.0,30340.0,1872,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135_RSFISH_LOG.txt
CTCF,CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135,CH3_488nm,combined_file,1.8,0.01573,0.0,9286.0,1202,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\CTCF_9_HL-Airyscan Processing-123-Channel Alignment (Extended)-135_RSFISH_LOG.txt
EXD,EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15,CH1_633nm,combined_file,1.8,0.01001,0.0,4968.0,3435,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15_RSFISH_LOG.txt
EXD,EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15,CH2_555nm,combined_file,1.8,0.01001,0.0,15034.0,1233,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15_RSFISH_LOG.txt
EXD,EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15,CH3_488nm,combined_file,1.8,0.01573,0.0,6368.0,669,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_10_HR-Airyscan Processing-06-Channel Alignment (Extended)-15_RSFISH_LOG.txt
EXD,EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16,CH1_633nm,combined_file,1.8,0.01001,0.0,3760.0,21977,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16_RSFISH_LOG.txt
EXD,EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16,CH2_555nm,combined_file,1.8,0.01001,0.0,14005.0,2014,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16_RSFISH_LOG.txt
EXD,EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16,CH3_488nm,combined_file,1.8,0.01573,0.0,7134.0,875,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_11_HR-Airyscan Processing-07-Channel Alignment (Extended)-16_RSFISH_LOG.txt
EXD,EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17,CH1_633nm,combined_file,1.8,0.01001,0.0,5376.0,3109,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17_RSFISH_LOG.txt
EXD,EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17,CH2_555nm,combined_file,1.8,0.01001,0.0,17158.0,1657,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17_RSFISH_LOG.txt
EXD,EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17,CH3_488nm,combined_file,1.8,0.01573,0.0,6286.0,1263,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_12_HB-Airyscan Processing-08-Channel Alignment (Extended)-17_RSFISH_LOG.txt
EXD,EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18,CH1_633nm,combined_file,1.8,0.01001,0.0,3554.0,35019,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18_RSFISH_LOG.txt
EXD,EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18,CH2_555nm,per_channel_file,1.8,0.007551,0.0,37778.0,892,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18_CH2_555nm_RSFISH_LOG.txt
EXD,EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18,CH3_488nm,combined_file,1.8,0.01573,0.0,7675.0,622,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_13_HB-Airyscan Processing-09-Channel Alignment (Extended)-18_RSFISH_LOG.txt
EXD,EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19,CH1_633nm,per_channel_file,1.8,0.002786,0.0,12411.0,68171,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19_CH1_633nm_RSFISH_LOG.txt
EXD,EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19,CH2_555nm,combined_file,1.8,0.01001,0.0,14374.0,1769,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19_RSFISH_LOG.txt
EXD,EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19,CH3_488nm,combined_file,1.8,0.01573,0.0,8589.0,581,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_14_HL-Airyscan Processing-10-Channel Alignment (Extended)-19_RSFISH_LOG.txt
EXD,EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25,CH1_633nm,per_channel_file,1.8,0.002786,0.0,23374.0,3722,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25_CH1_633nm_RSFISH_LOG.txt
EXD,EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25,CH2_555nm,combined_file,1.8,0.01001,0.0,12384.0,6587,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25_RSFISH_LOG.txt
EXD,EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25,CH3_488nm,combined_file,1.8,0.01573,0.0,7200.0,2637,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\EXD_15_HL-Airyscan Processing-11-Channel Alignment (Extended)-25_RSFISH_LOG.txt
